Id,Label,timeset,bus number,lon,lat,supply (mw),demand (mw),cluster,modularity_class,Cluter-ID,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,clustering,triangles
3406,,,,-118.187415,33.987231,0,0,2,46,0,6,6,26,0.078611,0.086097,79435.21666,0,0,0
3407,,,,-121.368721,36.698769,0,0,20,53,0,2,2,30,0.059737,0.062444,14427,0,0,0
3408,,,,-122.188383,47.207255,0,0,19,27,0,5,5,26,0.072084,0.076305,53194.73349,0,0.166667,1
3409,,,,-116.570515,43.675539,0,0,14,41,0,6,6,28,0.064158,0.068222,171291.3679,0,0,0
3410,,,,-119.245214,39.555337,0,0,9,49,0,5,5,29,0.062502,0.065968,66925.84593,0,0,0
3411,,,,-122.778055,47.077594,0,0,19,63,0,6,6,27,0.063542,0.067958,258398.3584,0,0,0
3412,,,,-118.320599,33.805157,0,0,2,46,0,6,6,29,0.065238,0.070559,54147.2792,0,0.066667,1
3413,,,,-117.998966,34.078961,0,0,2,18,0,1,1,29,0.063947,0.067979,0,0,0,0
3414,,,,-111.539723,42.910527,0,0,0,29,0,2,2,28,0.069776,0.075359,368.835613,0,0,0
3415,,,,-111.447412,41.866056,0,0,0,31,0,2,2,30,0.062614,0.066716,14427,0,0,0
3416,,,,-123.432995,49.660069,0,0,23,12,0,5,5,25,0.071947,0.07587,116001.8222,0,0,0
3417,,,,-121.85111,37.411148,0,0,1,17,0,2,2,27,0.072357,0.076654,0,0,0,0
3418,,,,-116.649552,32.29933,0,0,12,48,0,1,1,29,0.064742,0.06837,0,0,0,0
3419,,,,-106.867282,48.104112,0,0,18,23,0,3,3,22,0.081673,0.086028,54013.73059,0,0.333333,1
3420,,,,-118.281374,33.67043,0,0,2,46,0,3,3,27,0.07324,0.079747,31287.19992,0,0,0
3421,,,,-115.460902,33.709214,0,0,9,55,0,3,3,24,0.080891,0.084592,28853,0,0,0
3422,,,,-111.936359,33.176515,0,0,7,22,0,2,2,25,0.075607,0.079204,162.716667,0,0,0
3423,,,,-117.035976,36.771893,0,0,9,18,0,2,2,25,0.079661,0.08387,500.257143,0,0,0
3424,,,,-109.323709,46.394005,0,0,18,24,0,2,2,22,0.081897,0.086549,16969.93009,0,0,0
3425,,,,-111.491824,44.335211,0,0,0,35,0,3,3,26,0.072736,0.078251,161541.254,0,0,0
3426,,,,-119.285245,47.907177,0,0,11,58,0,2,2,25,0.070137,0.074231,28852,0,0,0
3427,,,,-106.090081,32.727869,0,0,17,5,0,1,1,27,0.06342,0.06653,0,0,0,0
3428,,,,-112.09554,33.625819,0,0,7,22,0,1,1,30,0.054693,0.05611,0,0,0,0
3429,,,,-123.028291,46.174362,0,0,5,27,0,5,5,27,0.065318,0.06986,148576.2138,0,0,0
3430,,,,-123.011425,49.243216,0,0,23,59,0,3,3,24,0.07731,0.081631,72105,0,0,0
3431,,,,-121.870264,46.945724,0,0,19,27,0,2,2,27,0.064673,0.067916,14427,0,0,0
3432,,,,-109.097222,48.045663,0,0,9,66,0,3,3,21,0.08911,0.094431,750655.7516,0,0,0
3433,,,,-122.485872,39.064303,0,0,20,3,0,4,4,25,0.083091,0.089511,71504.8621,0,0,0
3434,,,,-110.180917,40.023804,0,0,9,4,0,3,3,29,0.064829,0.068688,21643.96667,0,0,0
3435,,,,-123.657612,42.219426,0,0,9,6,0,5,5,26,0.075193,0.080157,175507.6559,0,0,0
3436,,,,-122.259379,52.629868,0,0,16,33,0,2,2,24,0.073861,0.07856,28852,0,0,0
3437,,,,-108.099039,32.247501,0,0,17,21,0,2,2,26,0.07179,0.075851,14427,0,0,0
3438,,,,-122.253096,47.742403,0,0,19,27,0,2,2,25,0.073587,0.078073,2011.806349,0,0,0
3439,,,,-122.464315,38.614193,0,0,20,3,0,1,1,30,0.059068,0.061417,0,0,0,0
3440,,,,-122.420548,37.85481,0,0,20,17,0,2,2,26,0.076954,0.082609,163344.6286,0,0,0
3441,,,,-117.035567,32.700355,0,0,12,48,0,3,3,27,0.073165,0.078637,57601.77857,0,0.333333,1
3442,,,,-106.515948,35.141634,0,0,13,5,0,2,2,24,0.07822,0.083852,14427,0,0,0
3443,,,,-117.590168,35.345885,0,0,12,56,0,2,2,27,0.072887,0.078052,28852,0,0,0
3444,,,,-115.329713,40.586713,0,0,9,30,0,1,1,28,0.061989,0.065248,0,0,0,0
3445,,,,-121.39086,38.63956,0,0,1,13,0,3,3,27,0.071169,0.076126,3048.533095,0,0,0
3446,,,,-122.275186,47.82352,0,0,19,27,0,2,2,26,0.068668,0.072522,699.578298,0,0,0
3447,,,,-118.202328,35.158069,0,0,12,18,0,2,2,26,0.077256,0.08243,57696,0,0,0
3448,,,,-121.566435,37.767802,0,0,1,17,0,2,2,29,0.063533,0.067302,18,0,0,0
3449,,,,-117.199912,33.142932,0,0,12,39,0,2,2,28,0.068245,0.072917,43298.13333,0,0,0
3450,,,,-109.25637,37.729405,0,0,9,4,0,2,2,28,0.070372,0.075643,72115,0,0,0
3451,,,,-113.986622,42.183943,0,0,14,30,0,2,2,28,0.070428,0.076656,14427,0,0,0
3452,,,,-119.912313,36.137444,0,0,12,47,0,5,5,30,0.060597,0.064263,13034.7828,0,0,0
3453,,,,-104.523777,43.94203,0,0,22,34,0,2,2,26,0.066643,0.069588,43275,0,0,0
3454,,,,-113.944755,43.001175,0,0,14,30,0,3,3,31,0.058261,0.062112,113730.3019,0,0,0
3455,,,,-122.657206,53.662072,0,0,16,66,0,1,1,25,0.068942,0.073022,0,0,0,0
3456,,,,-111.737699,43.086514,0,0,0,29,0,2,2,30,0.059937,0.063299,14427,0,0,0
3457,,,,-112.385053,35.425271,0,0,9,19,0,2,2,28,0.061595,0.063881,43275,0,0,0
3458,,,,-109.379483,44.75752,0,0,18,24,0,1,1,21,0.096665,0.102957,0,0,0,0
3459,,,,-121.839388,44.083657,0,0,9,53,0,1,1,25,0.071068,0.074678,0,0,0,0
3460,,,,-122.435468,47.272346,0,0,19,63,0,3,3,29,0.059232,0.06299,28853,0,0,0
3461,,,,-122.788614,44.466691,0,0,5,26,0,3,3,27,0.065107,0.06884,103.535065,0,0,0
3462,,,,-123.130442,43.945398,0,0,5,26,0,3,3,27,0.066169,0.070422,23189.489,0,0,0
3463,,,,-104.978334,43.503834,0,0,22,34,0,2,2,27,0.062291,0.064498,14427,0,0,0
3464,,,,-120.108713,36.074472,0,0,12,47,0,3,3,28,0.069909,0.075645,46010.12123,0,0,0
3465,,,,-106.709635,35.11342,0,0,13,5,0,4,4,26,0.068287,0.072717,14838.08724,0,0,0
3466,,,,-121.458813,39.704441,0,0,20,44,0,3,3,27,0.070933,0.074878,14427,0,0,0
3467,,,,-122.418255,47.668753,0,0,19,27,0,1,1,25,0.073553,0.077777,0,0,0,0
3468,,,,-121.183253,38.531131,0,0,1,13,0,10,10,26,0.076974,0.082758,315302.179,0,0.022222,1
3469,,,,-122.535555,49.252805,0,0,23,11,0,3,3,23,0.083997,0.089256,96892.59306,0,0,0
3470,,,,-118.335231,48.521401,0,0,11,68,0,3,3,25,0.06688,0.071235,40204.47807,0,0,0
3471,,,,-121.597965,46.355709,0,0,9,27,0,4,4,25,0.074199,0.079156,57701,0,0,0
3472,,,,-122.401871,37.955109,0,0,1,36,0,3,3,28,0.066569,0.069854,0,0,0,0
3473,,,,-105.29983,43.256761,0,0,22,34,0,1,1,27,0.062291,0.064452,0,0,0,0
3474,,,,-118.331829,33.779798,0,0,2,46,0,1,1,30,0.061243,0.065332,0,0,0,0
3475,,,,-111.796294,33.595367,0,0,7,22,0,4,4,24,0.080922,0.0848,42358.86057,0,0,0
3476,,,,-117.461459,33.710777,0,0,2,39,0,3,3,26,0.077969,0.083972,0,0,1,1
3477,,,,-115.096336,36.382404,0,0,15,20,0,2,2,28,0.068242,0.072389,402.215845,0,0,0
3478,,,,-118.456899,41.067195,0,0,21,2,0,4,4,25,0.082886,0.089212,43277,0,0,0
3479,,,,-108.323357,37.55825,0,0,9,51,0,4,4,28,0.065227,0.068945,115380,0,0,0
3480,,,,-115.04222,36.287365,0,0,15,20,0,3,3,27,0.072852,0.07767,5002.678999,0,0,0
3481,,,,-117.752128,34.110804,0,0,2,9,0,2,2,31,0.058715,0.062328,116.622106,0,0,0
3482,,,,-111.614715,38.836637,0,0,0,38,0,3,3,30,0.060914,0.064297,34823.25032,0,0.333333,1
3483,,,,-109.519705,32.165258,0,0,9,21,0,2,2,29,0.059089,0.061326,43275,0,0,0
3484,,,,-121.443713,38.593967,0,0,1,13,0,4,4,27,0.070714,0.07509,14618.17792,0,0.166667,1
3485,,,,-120.272115,39.632233,0,0,20,44,0,5,5,27,0.071135,0.075539,43689.45457,0,0,0
3486,,,,-118.814908,45.645833,0,0,11,50,0,3,3,27,0.062142,0.065284,72121,0,0,0
3487,,,,-108.826931,36.733561,0,0,9,5,0,2,2,28,0.066445,0.070196,60640.73569,0,0,0
3488,,,,-122.12229,37.654397,0,0,1,17,0,3,3,27,0.074124,0.079407,43277,0,0,0
3489,,,,-111.922107,40.760317,0,0,4,45,0,2,2,31,0.05782,0.061391,3.233333,0,0,0
3490,,,,-122.151923,46.000059,0,0,5,57,0,3,3,25,0.075297,0.081477,317559.0771,0,0,0
3491,,,,-119.960446,36.523719,0,0,9,54,0,3,3,28,0.066575,0.069918,16164.31429,0,0,0
3492,,,,-123.074148,45.562058,0,0,5,57,0,7,7,30,0.055316,0.058618,29517.22799,0,0,0
3493,,,,-118.30157,33.891436,0,0,2,46,0,8,8,27,0.073437,0.080292,204265.1833,0,0.107143,3
3494,,,,-120.184049,38.983814,0,0,20,44,0,2,2,26,0.074475,0.078236,17200.01997,0,0,0
3495,,,,-122.522715,39.475577,0,0,20,3,0,2,2,27,0.071165,0.074902,14427,0,0,0
3496,,,,-122.916259,49.208593,0,0,23,12,0,7,7,23,0.083753,0.089423,265084.1071,0,0,0
3497,,,,-118.369971,33.900416,0,0,2,46,0,10,10,28,0.068482,0.07453,152822.3828,0,0.047619,1
3498,,,,-121.214346,37.749694,0,0,1,10,0,3,3,29,0.063291,0.067116,43277,0,0,0
3499,,,,-117.456491,34.151686,0,0,2,56,0,3,3,27,0.07309,0.078824,3273.304708,0,0.333333,1
3500,,,,-115.302355,52.873194,0,0,10,66,0,4,4,21,0.093682,0.101613,57655.53333,0,0,0
3501,,,,-122.582743,48.251583,0,0,23,27,0,3,3,24,0.078679,0.083737,81722,0,0,0
3502,,,,-111.949933,33.097997,0,0,7,22,0,3,3,25,0.07593,0.079889,20.583333,0,0.333333,1
3503,,,,-103.647768,41.061189,0,0,9,7,0,3,3,27,0.063307,0.06651,28853,0,0,0
3504,,,,-105.278541,44.12807,0,0,22,34,0,4,4,23,0.082929,0.088421,324117.5376,0,0.166667,1
3505,,,,-102.607728,44.439943,0,0,9,34,0,2,2,25,0.071368,0.074846,6.333333,0,0,0
3506,,,,-121.619602,38.519051,0,0,1,13,0,2,2,26,0.076081,0.081412,28852,0,0,0
3507,,,,-106.601864,35.371765,0,0,13,5,0,3,3,25,0.072797,0.077584,14427,0,0.333333,1
3508,,,,-115.051824,36.160702,0,0,15,20,0,2,2,26,0.078249,0.084242,29704.52732,0,0,0
3509,,,,-120.819844,37.944572,0,0,1,10,0,3,3,27,0.071832,0.076914,87345.68707,0,0,0
3510,,,,-121.734818,39.28503,0,0,20,44,0,3,3,26,0.076166,0.081077,14427,0,0,0
3511,,,,-110.240548,39.815979,0,0,9,4,0,5,5,28,0.069314,0.074089,64870.46667,0,0,0
3512,,,,-114.668935,41.593948,0,0,9,30,0,2,2,23,0.079929,0.08445,221756.1627,0,0,0
3513,,,,-115.132992,35.987853,0,0,15,20,0,3,3,28,0.067644,0.071305,14427,0,0,0
3514,,,,-115.679632,48.625755,0,0,11,69,0,1,1,27,0.060535,0.062884,0,0,0,0
3515,,,,-105.950106,37.205071,0,0,9,51,0,6,6,27,0.065837,0.069752,68238.47999,0,0,0
3516,,,,-113.863518,37.789342,0,0,9,20,0,1,1,29,0.064784,0.068753,0,0,0,0
3517,,,,-117.727899,48.197729,0,0,11,58,0,2,2,26,0.065488,0.068904,14427,0,0,0
3518,,,,-111.344849,32.888649,0,0,7,42,0,2,2,27,0.066177,0.069169,410.009524,0,0,0
3519,,,,-122.095699,47.212592,0,0,19,27,0,2,2,24,0.082425,0.087565,490255.2449,0,0,0
3520,,,,-111.72017,41.933867,0,0,0,31,0,1,1,29,0.066793,0.071899,0,0,0,0
3521,,,,-108.9765,35.64331,0,0,9,56,0,3,3,25,0.075232,0.078639,30360.90599,0,0,0
3522,,,,-107.947567,38.0851,0,0,9,37,0,1,1,26,0.074065,0.078905,0,0,0,0
3523,,,,-107.279916,46.953021,0,0,18,24,0,1,1,24,0.070237,0.072935,0,0,0,0
3524,,,,-122.258405,48.365238,0,0,23,27,0,2,2,26,0.067913,0.071008,7214.5,0,0,0
3525,,,,-103.184393,44.090141,0,0,22,34,0,4,4,25,0.071706,0.07537,63165.97867,0,0,0
3526,,,,-122.146008,46.825422,0,0,19,27,0,2,2,25,0.074233,0.079302,50375.93333,0,0,0
3527,,,,-105.708079,34.494362,0,0,9,5,0,3,3,25,0.072616,0.077429,42967.321,0,0,0
3528,,,,-119.915131,37.24058,0,0,20,54,0,3,3,30,0.062323,0.067262,28853,0,0,0
3529,,,,-125.125039,51.493205,0,0,9,64,0,3,3,23,0.083979,0.089385,716739.4712,0,0,0
3530,,,,-119.660141,55.404224,0,0,9,1,0,5,5,26,0.06477,0.06881,334923.7889,0,0,0
3531,,,,-119.071416,36.385522,0,0,12,54,0,4,4,26,0.074465,0.078392,71360.26193,0,0,0
3532,,,,-104.793997,42.471908,0,0,22,34,0,2,2,25,0.071346,0.075023,49,0,0,0
3533,,,,-122.394148,37.810367,0,0,20,17,0,5,5,27,0.071908,0.076581,157705.4188,0,0,0
3534,,,,-123.529757,47.513042,0,0,3,63,0,2,2,27,0.064566,0.06791,43275,0,0,0
3535,,,,-120.582989,36.570901,0,0,20,54,0,3,3,32,0.053051,0.055647,80630.19309,0,0,0
3536,,,,-116.437091,33.732443,0,0,12,48,0,5,5,28,0.068602,0.073456,121601.6898,0,0,0
3537,,,,-120.369756,37.147466,0,0,20,54,0,4,4,30,0.058908,0.062143,95922.95124,0,0,0
3538,,,,-107.957699,39.506306,0,0,9,37,0,4,4,26,0.068027,0.071601,42698.24784,0,0,0
3539,,,,-109.659328,46.290273,0,0,18,43,0,4,4,23,0.075865,0.079621,100953,0,0.166667,1
3540,,,,-112.612344,33.809718,0,0,7,22,0,4,4,27,0.065716,0.068702,23405.76445,0,0,0
3541,,,,-123.344253,46.062637,0,0,5,27,0,3,3,28,0.061318,0.064941,45519.22976,0,0,0
3542,,,,-107.563843,35.777278,0,0,13,51,0,3,3,27,0.061098,0.063907,100953,0,0,0
3543,,,,-121.333046,38.736618,0,0,1,13,0,3,3,24,0.088991,0.096041,7170.841392,0,0,0
3544,,,,-118.509253,48.43899,0,0,11,68,0,2,2,25,0.066204,0.070264,25301.79955,0,0,0
3545,,,,-122.410004,38.259536,0,0,1,36,0,2,2,27,0.071668,0.076454,26735.23905,0,0,0
3546,,,,-108.374061,45.402326,0,0,18,24,0,2,2,25,0.069766,0.072186,14427,0,0,0
3547,,,,-118.357263,34.431622,0,0,2,18,0,2,2,29,0.063998,0.068255,32622.32756,0,0,0
3548,,,,-112.239749,39.305377,0,0,0,38,0,3,3,31,0.059023,0.063215,88020.16419,0,0,0
3549,,,,-113.863198,36.910405,0,0,9,20,0,1,1,28,0.068501,0.07278,0,0,0,0
3550,,,,-111.939017,40.994842,0,0,4,45,0,2,2,27,0.074943,0.082041,14427,0,0,0
3551,,,,-111.302166,46.361251,0,0,6,24,0,4,4,24,0.076538,0.080089,28853,0,0,0
3552,,,,-104.935804,38.924251,0,0,8,8,0,4,4,25,0.072364,0.076952,72636.65833,0,0.166667,1
3553,,,,-122.38858,41.435971,0,0,9,6,0,4,4,27,0.07075,0.075014,28853,0,0,0
3554,,,,-120.777974,38.542336,0,0,1,13,0,3,3,25,0.082241,0.088857,19398.16393,0,0,0
3555,,,,-111.967808,40.843438,0,0,4,45,0,2,2,28,0.069834,0.075864,28852,0,0,0
3556,,,,-112.419245,33.723098,0,0,7,22,0,2,2,27,0.065767,0.068959,0,0,1,1
3557,,,,-123.920876,40.598796,0,0,9,3,0,2,2,26,0.076435,0.080921,0.833333,0,0,0
3558,,,,-121.150752,38.86084,0,0,1,13,0,2,2,26,0.075952,0.080876,7028.598421,0,0,0
3559,,,,-111.949836,40.776305,0,0,4,45,0,2,2,30,0.061362,0.065729,0,0,0,0
3560,,,,-115.184642,36.195297,0,0,15,20,0,5,5,27,0.072794,0.077769,19299.50165,0,0,0
3561,,,,-107.731266,45.267469,0,0,18,24,0,2,2,23,0.081074,0.084886,14427,0,0,0
3562,,,,-116.18573,48.994051,0,0,11,61,0,2,2,24,0.073943,0.077986,14427,0,0,0
3563,,,,-122.375953,42.089057,0,0,9,6,0,2,2,26,0.075038,0.07965,65061.80086,0,0,0
3564,,,,-115.208387,36.116734,0,0,15,20,0,2,2,25,0.084738,0.091972,28852,0,0,0
3565,,,,-122.788085,38.715173,0,0,20,15,0,3,3,30,0.060168,0.063379,15554.64524,0,0,0
3566,,,,-115.807785,33.399402,0,0,12,55,0,1,1,28,0.068012,0.072029,0,0,0,0
3567,,,,-106.703479,35.122893,0,0,13,5,0,2,2,27,0.063922,0.06731,0,0,0,0
3568,,,,-117.17142,32.500395,0,0,12,48,0,3,3,27,0.073166,0.078691,28853,0,0,0
3569,,,,-122.390837,46.522858,0,0,19,27,0,3,3,27,0.064658,0.067851,0.666667,0,0,0
3570,,,,-112.380629,40.415683,0,0,4,35,0,3,3,27,0.065859,0.068882,14427,0,0,0
3571,,,,-105.635525,37.546512,0,0,9,51,0,2,2,26,0.069623,0.074046,4835.695434,0,0,0
3572,,,,-122.476431,45.985148,0,0,5,57,0,1,1,28,0.061614,0.064936,0,0,0,0
3573,,,,-122.004705,48.097962,0,0,19,27,0,2,2,25,0.072882,0.076684,14427,0,0,0
3574,,,,-122.256159,43.798767,0,0,5,26,0,2,2,28,0.064001,0.06723,12182.00503,0,0,0
3575,,,,-124.040333,40.629252,0,0,9,3,0,3,3,25,0.082758,0.088675,7217.333333,0,0.333333,1
3576,,,,-108.561542,38.953621,0,0,9,37,0,4,4,30,0.060436,0.063575,78224.06462,0,0,0
3577,,,,-112.876438,49.838538,0,0,6,70,0,5,5,21,0.092324,0.099075,442147.6012,0,0,0
3578,,,,-118.716677,39.33819,0,0,9,2,0,3,3,28,0.066549,0.070181,100953,0,0,0
3579,,,,-105.022264,39.78154,0,0,8,37,0,2,2,23,0.08425,0.091004,66.019048,0,0,0
3580,,,,-122.276668,40.897592,0,0,9,32,0,2,2,30,0.059499,0.062411,0,0,1,1
3581,,,,-111.988636,43.520443,0,0,0,29,0,5,5,27,0.070388,0.07582,181797.5379,0,0,0
3582,,,,-111.838506,41.213145,0,0,4,45,0,1,1,29,0.065332,0.069922,0,0,0,0
3583,,,,-123.016421,45.431134,0,0,5,57,0,1,1,30,0.055314,0.05845,0,0,0,0
3584,,,,-118.526697,41.152393,0,0,21,2,0,3,3,26,0.076543,0.08132,14427,0,0,0
3585,,,,-118.355134,34.532055,0,0,2,18,0,1,1,29,0.06393,0.067906,0,0,0,0
3586,,,,-107.869038,46.543308,0,0,18,24,0,3,3,22,0.081704,0.086159,28853,0,0,0
3587,,,,-110.070062,46.202782,0,0,18,43,0,3,3,24,0.070519,0.073496,72121,0,0,0
3588,,,,-121.376407,38.529562,0,0,1,13,0,3,3,25,0.082067,0.088351,76.552381,0,0,0
3589,,,,-116.971281,32.843362,0,0,12,48,0,3,3,28,0.070284,0.075112,14427,0,0,0
3590,,,,-108.94616,45.529143,0,0,18,24,0,2,2,22,0.088213,0.093155,28852,0,0,0
3591,,,,-108.634437,43.546008,0,0,9,31,0,2,2,25,0.071554,0.074549,14427,0,0,0
3592,,,,-121.276304,38.493822,0,0,1,13,0,3,3,27,0.071322,0.076091,634.616248,0,0.333333,1
3593,,,,-122.73001,50.389314,0,0,3,12,0,4,4,25,0.072671,0.076633,132617.6317,0,0.166667,1
3594,,,,-118.801518,44.744382,0,0,9,26,0,2,2,25,0.074058,0.079079,72115,0,0,0
3595,,,,-114.312565,52.863357,0,0,10,0,0,2,2,23,0.079046,0.083824,21507.80859,0,0,0
3596,,,,-121.432912,38.004985,0,0,1,10,0,1,1,28,0.066942,0.070401,0,0,0,0
3597,,,,-109.892824,31.59423,0,0,9,22,0,2,2,26,0.071632,0.075239,28852,0,0,0
3598,,,,-117.78492,34.760034,0,0,2,32,0,1,1,27,0.07312,0.078151,0,0,0,0
3599,,,,-121.765878,42.327494,0,0,9,3,0,3,3,25,0.079431,0.083855,86532,0,0.333333,1
3600,,,,-119.346645,39.384171,0,0,9,49,0,1,1,29,0.062415,0.065587,0,0,0,0
3601,,,,-119.836299,35.879098,0,0,12,25,0,3,3,30,0.062107,0.066675,9267.895408,0,0.333333,1
3602,,,,-121.67626,38.475404,0,0,1,13,0,2,2,27,0.070703,0.074798,14427,0,0,0
3603,,,,-114.139697,53.828562,0,0,10,0,0,4,4,25,0.069127,0.073636,202061.4151,0,0,0
3604,,,,-106.077805,45.417344,0,0,9,31,0,3,3,22,0.090105,0.096368,14433,0,0,0
3605,,,,-112.476954,39.903377,0,0,0,38,0,4,4,27,0.073756,0.079194,55205.16701,0,0,0
3606,,,,-114.789013,42.417215,0,0,14,30,0,1,1,26,0.069084,0.073421,0,0,0,0
3607,,,,-114.437701,51.86848,0,0,6,70,0,2,2,26,0.063601,0.066113,28852,0,0,0
3608,,,,-123.17427,49.188096,0,0,23,59,0,3,3,24,0.077409,0.082038,35755.38803,0,0,0
3609,,,,-122.978481,45.297364,0,0,5,57,0,7,7,27,0.065936,0.071166,104695.5893,0,0.047619,1
3610,,,,-112.206435,39.412492,0,0,0,38,0,2,2,31,0.059017,0.063075,43275,0,0,0
3611,,,,-111.296824,32.773251,0,0,7,16,0,2,2,30,0.056747,0.058807,14427,0,0,0
3612,,,,-116.129779,33.627856,0,0,12,55,0,1,1,29,0.063623,0.067004,0,0,0,0
3613,,,,-106.645278,35.102421,0,0,13,5,0,3,3,25,0.07318,0.078381,1312.406725,0,0,0
3614,,,,-128.150139,55.266952,0,0,9,62,0,2,2,25,0.071925,0.0756,158587,0,0,0
3615,,,,-120.902407,36.894485,0,0,20,54,0,2,2,31,0.056613,0.060018,4303.690219,0,0,0
3616,,,,-121.342118,38.996508,0,0,1,13,0,3,3,25,0.08198,0.087959,21830.94676,0,0.333333,1
3617,,,,-122.029625,41.941744,0,0,9,6,0,2,2,28,0.065577,0.068754,2389.987656,0,0,0
3618,,,,-122.08271,39.54714,0,0,20,13,0,4,4,29,0.062359,0.065466,28853,0,0,0
3619,,,,-122.402693,53.226261,0,0,16,66,0,3,3,28,0.057178,0.059828,57696,0,0.333333,1
3620,,,,-123.104701,39.068367,0,0,20,13,0,2,2,29,0.062931,0.066304,7213,0,0,0
3621,,,,-110.064393,40.146907,0,0,9,4,0,3,3,28,0.069356,0.074015,14427,0,0,0
3622,,,,-122.651025,38.529861,0,0,20,36,0,3,3,29,0.06293,0.066545,36916.99374,0,0,0
3623,,,,-111.800282,33.450702,0,0,7,22,0,3,3,22,0.096488,0.102973,36029.08333,0,0,0
3624,,,,-116.195919,43.727842,0,0,14,41,0,3,3,27,0.061623,0.064922,9598.738095,0,0,0
3625,,,,-118.260145,34.45372,0,0,2,18,0,1,1,27,0.073221,0.07935,0,0,0,0
3626,,,,-111.888554,41.086711,0,0,4,45,0,3,3,28,0.0699,0.075816,10758.98906,0,0,0
3627,,,,-113.343426,34.031866,0,0,9,42,0,1,1,27,0.066212,0.069315,0,0,0,0
3628,,,,-120.607911,36.381816,0,0,20,54,0,2,2,33,0.050379,0.052501,43275,0,0,0
3629,,,,-112.054664,33.743446,0,0,7,22,0,3,3,28,0.061409,0.063551,0,0,1,1
3630,,,,-122.909974,44.727126,0,0,5,26,0,3,3,27,0.065214,0.069019,11539.1,0,0,0
3631,,,,-122.391953,46.782554,0,0,19,27,0,3,3,27,0.064689,0.06812,14583.46667,0,0,0
3632,,,,-109.480735,37.029269,0,0,9,5,0,2,2,30,0.06232,0.066069,43275,0,0,0
3633,,,,-121.402769,37.852071,0,0,1,15,0,3,3,26,0.077307,0.083177,28990.44603,0,0,0
3634,,,,-116.712509,37.430942,0,0,9,18,0,1,1,27,0.068682,0.07125,0,0,0,0
3635,,,,-121.195037,38.64585,0,0,1,13,0,3,3,27,0.070705,0.074713,0,0,1,1
3636,,,,-122.341306,38.016393,0,0,1,36,0,2,2,25,0.083168,0.090229,42800.86349,0,0,0
3637,,,,-120.877146,37.892217,0,0,1,10,0,2,2,28,0.06702,0.070964,28852,0,0,0
3638,,,,-117.653627,34.372439,0,0,2,9,0,2,2,29,0.066453,0.071908,209.511905,0,0,0
3639,,,,-118.154878,33.295934,0,0,2,25,0,1,1,29,0.064168,0.068526,0,0,0,0
3640,,,,-112.040145,33.169887,0,0,7,22,0,2,2,26,0.070575,0.073661,948.95,0,0,0
3641,,,,-121.488339,38.534804,0,0,1,13,0,1,1,28,0.065941,0.069201,0,0,0,0
3642,,,,-118.231428,33.701608,0,0,2,46,0,3,3,28,0.068403,0.073908,1353.259111,0,0,0
3643,,,,-122.835787,47.107046,0,0,19,63,0,3,3,28,0.060204,0.063744,26419.32558,0,0,0
3644,,,,-110.046339,53.517797,0,0,9,68,0,5,5,23,0.079648,0.085681,79721.02428,0,0,0
3645,,,,-113.66386,55.12359,0,0,9,67,0,3,3,27,0.060705,0.063679,47692.66675,0,0,0
3646,,,,-121.410255,38.607234,0,0,1,13,0,1,1,27,0.0709,0.075034,0,0,0,0
3647,,,,-113.13422,42.341247,0,0,0,30,0,2,2,29,0.065864,0.071108,28852,0,0,0
3648,,,,-107.752593,41.805085,0,0,9,4,0,4,4,32,0.054648,0.057284,72128,0,0,0
3649,,,,-103.400813,44.997354,0,0,22,34,0,3,3,25,0.07123,0.074658,28852,0,0,0
3650,,,,-111.711872,49.601139,0,0,6,68,0,2,2,23,0.078654,0.082949,14427,0,0,0
3651,,,,-111.570219,39.233215,0,0,0,38,0,2,2,29,0.064745,0.069057,711.866667,0,0,0
3652,,,,-121.701563,45.966789,0,0,5,53,0,1,1,28,0.063949,0.067843,0,0,0,0
3653,,,,-115.751214,54.044326,0,0,9,67,0,2,2,22,0.086201,0.092706,120072.7751,0,0,0
3654,,,,-112.465587,46.996035,0,0,6,35,0,1,1,26,0.067309,0.070142,0,0,0,0
3655,,,,-110.310843,47.032297,0,0,18,40,0,4,4,23,0.077176,0.081212,61855.40966,0,0,0
3656,,,,-120.018729,39.388655,0,0,9,10,0,3,3,29,0.062587,0.065817,18284.71954,0,0,0
3657,,,,-116.056442,33.465318,0,0,12,55,0,3,3,28,0.067996,0.072524,21795.46928,0,0,0
3658,,,,-113.217643,35.931946,0,0,9,19,0,4,4,28,0.062088,0.064597,84912.47443,0,0,0
3659,,,,-118.996237,47.568155,0,0,11,58,0,2,2,28,0.058467,0.061136,0,0,0,0
3660,,,,-111.869969,33.507511,0,0,7,22,0,3,3,24,0.080917,0.084764,28854.58333,0,0,0
3661,,,,-115.755563,41.46124,0,0,9,30,0,1,1,29,0.058371,0.061019,0,0,0,0
3662,,,,-114.005598,43.079174,0,0,14,30,0,3,3,32,0.055054,0.058196,28853,0,0,0
3663,,,,-114.960224,42.729668,0,0,14,30,0,6,6,23,0.079327,0.084421,417737.1777,0,0.133333,2
3664,,,,-117.561348,34.131542,0,0,2,56,0,2,2,28,0.067918,0.072201,28852,0,0,0
