Source,Target,Type,Id,Label,timeset,Weight,line number,x,R
8290,2531,Undirected,157211,,,1,6139,0.903257,0.00827791
8289,543,Undirected,157212,,,1,6140,0.317704,0.00327848
8288,1829,Undirected,157213,,,1,6141,0.185298,0.000837958
8287,3363,Undirected,157214,,,1,6142,0.129131,0.001085395
8286,6564,Undirected,157215,,,1,6143,1.07466,0.013089598
8285,4202,Undirected,157216,,,1,6144,0.03922,0.000394989
8284,5989,Undirected,157217,,,1,6145,0.51185,0.006946289
8283,1902,Undirected,157218,,,1,6146,1.141442,0.013102103
8282,2111,Undirected,157219,,,1,6147,0.851256,0.009113421
8281,1692,Undirected,157220,,,1,6148,0.508268,0.004174629
8280,4275,Undirected,157221,,,1,6149,0.060723,0.000559884
8279,1446,Undirected,157222,,,1,6150,1.077424,0.009971179
8278,666,Undirected,157223,,,1,6151,0.155589,0.002420435
8277,8276,Undirected,157224,,,1,6152,0.170536,0.000420861
8276,8271,Undirected,157225,,,1,6153,0.266595,0.003393135
8275,5227,Undirected,157226,,,1,6154,1.066458,0.006692648
8274,5956,Undirected,157227,,,1,6155,0.728805,0.009436532
8273,1775,Undirected,157228,,,1,6156,0.131692,0.001713984
8272,2540,Undirected,157229,,,1,6157,0.114544,0.00085304
8271,8265,Undirected,157230,,,1,6158,0.147345,0.003032148
8270,3166,Undirected,157231,,,1,6159,0.029681,0.000251378
8269,7116,Undirected,157232,,,1,6160,0.596695,0.006569011
8268,8261,Undirected,157233,,,1,6161,0.558707,0.007010172
8267,2071,Undirected,157234,,,1,6162,0.275549,0.002145861
8266,4554,Undirected,157235,,,1,6163,0.221244,0.003548532
8265,5783,Undirected,157236,,,1,6164,0.267554,0.003668707
8264,5248,Undirected,157237,,,1,6165,0.142351,0.00249062
8263,7368,Undirected,157238,,,1,6166,0.131752,0.001191498
8262,4545,Undirected,157239,,,1,6167,0.257867,0.001940647
8261,892,Undirected,157240,,,1,6168,0.645014,0.007578572
8260,5096,Undirected,157241,,,1,6169,0.142204,0.002075886
8259,597,Undirected,157242,,,1,6170,0.146866,0.001979002
8258,8254,Undirected,157243,,,1,6171,0.221478,0.002438611
8257,5534,Undirected,157244,,,1,6172,0.299958,0.003002058
8256,2184,Undirected,157245,,,1,6173,0.154193,0.001321495
8255,1963,Undirected,157246,,,1,6174,0.218041,0.002168363
8254,8253,Undirected,157247,,,1,6175,0.039328,0.000487696
8253,6393,Undirected,157248,,,1,6176,0.232838,0.00238866
8252,3918,Undirected,157249,,,1,6177,0.686317,0.007984715
8251,7112,Undirected,157250,,,1,6178,0.19571,0.001420862
8250,7929,Undirected,157251,,,1,6179,0.148566,0.000691811
8249,4119,Undirected,157252,,,1,6180,0.268046,0.002334952
8248,6849,Undirected,157253,,,1,6181,0.363262,0.005266947
8247,3570,Undirected,157254,,,1,6182,0.239004,0.003248447
8246,5147,Undirected,157255,,,1,6183,0.154579,0.001611238
8245,7285,Undirected,157256,,,1,6184,0.09651,0.001093607
8244,3204,Undirected,157257,,,1,6185,0.102496,0.001288925
8243,6602,Undirected,157258,,,1,6186,0.072558,0.000691603
8242,1204,Undirected,157259,,,1,6187,0.103662,0.000834961
8241,373,Undirected,157260,,,1,6188,0.071031,0.000692641
8240,5812,Undirected,157261,,,1,6189,0.196363,0.002817508
8239,4752,Undirected,157262,,,1,6190,0.247614,0.003045007
8238,6602,Undirected,157263,,,1,6191,0.123044,0.001539907
8237,327,Undirected,157264,,,1,6192,1.012996,0.008269864
8236,7112,Undirected,157265,,,1,6193,0.616715,0.008772085
8235,4976,Undirected,157266,,,1,6194,1.40887,0.01031061
8234,4478,Undirected,157267,,,1,6195,0.108943,0.000748119
8233,5501,Undirected,157268,,,1,6196,0.063877,0.000594868
8232,3026,Undirected,157269,,,1,6197,0.958809,0.004709713
8231,952,Undirected,157270,,,1,6198,0.109622,0.001006738
8230,716,Undirected,157271,,,1,6199,0.222178,0.002017705
8229,8227,Undirected,157272,,,1,6200,0.525675,0.001826881
8228,6517,Undirected,157273,,,1,6201,0.262639,0.002231606
8227,2396,Undirected,157274,,,1,6202,2.084546,0.028900199
8226,1151,Undirected,157275,,,1,6203,0.150473,0.001076259
8225,2516,Undirected,157276,,,1,6204,0.79918,0.012191911
8224,3014,Undirected,157277,,,1,6205,0.089388,0.000611512
8223,5344,Undirected,157278,,,1,6206,0.378996,0.00337355
8222,8221,Undirected,157279,,,1,6207,0.117718,0.001072642
8221,5051,Undirected,157280,,,1,6208,0.279049,0.003111231
8220,6045,Undirected,157281,,,1,6209,0.03347,0.000234784
8219,3410,Undirected,157282,,,1,6210,0.317988,0.002862089
8218,8215,Undirected,157283,,,1,6211,0.271415,0.002546253
8217,6483,Undirected,157284,,,1,6212,0.146283,0.001910088
8216,125,Undirected,157285,,,1,6213,0.282663,0.001156383
8215,6434,Undirected,157286,,,1,6214,0.616334,0.007819574
8214,506,Undirected,157287,,,1,6215,0.051672,0.000479357
8213,6888,Undirected,157288,,,1,6216,0.089189,0.001160903
8212,606,Undirected,157289,,,1,6217,0.183244,0.001649309
8211,8189,Undirected,157290,,,1,6218,1.434098,0.012080411
8210,5870,Undirected,157291,,,1,6219,0.477289,0.001887205
8209,7913,Undirected,157292,,,1,6220,0.477753,0.008609059
8208,529,Undirected,157293,,,1,6221,0.182218,0.001373784
8207,5870,Undirected,157294,,,1,6222,0.558674,0.009030658
8206,240,Undirected,157295,,,1,6223,0.565773,0.005766512
8205,4976,Undirected,157296,,,1,6224,0.097246,0.000929758
8204,2763,Undirected,157297,,,1,6225,0.060074,0.000758292
8203,7079,Undirected,157298,,,1,6226,0.469525,0.004412715
8202,7507,Undirected,157299,,,1,6227,0.046197,0.000410679
8201,8200,Undirected,157300,,,1,6228,0.095026,0.000717209
8200,7507,Undirected,157301,,,1,6229,0.11004,0.001616713
8199,8196,Undirected,157302,,,1,6230,0.304446,0.002686803
8198,5780,Undirected,157303,,,1,6231,0.132157,0.000274801
8197,3485,Undirected,157304,,,1,6232,0.298316,0.003525923
8196,529,Undirected,157305,,,1,6233,0.672605,0.006570216
8195,2576,Undirected,157306,,,1,6234,0.177303,0.001193634
8194,2219,Undirected,157307,,,1,6235,0.023907,0.000276539
8193,8192,Undirected,157308,,,1,6236,0.155581,0.001453623
8192,7708,Undirected,157309,,,1,6237,1.922914,0.008293227
8191,2607,Undirected,157310,,,1,6238,0.696314,0.006306409
8190,187,Undirected,157311,,,1,6239,0.422237,0.003758485
8189,8164,Undirected,157312,,,1,6240,2.185987,0.01957924
8188,4158,Undirected,157313,,,1,6241,0.242644,0.001678197
8187,2663,Undirected,157314,,,1,6242,0.089326,0.001107068
8186,507,Undirected,157315,,,1,6243,0.042133,0.00045661
8185,4483,Undirected,157316,,,1,6244,0.028196,0.000229894
8184,2996,Undirected,157317,,,1,6245,1.064731,0.013551684
8183,4459,Undirected,157318,,,1,6246,0.305626,0.002548857
8182,362,Undirected,157319,,,1,6247,0.69966,0.005511626
8181,4803,Undirected,157320,,,1,6248,0.133,0.001468478
8180,8173,Undirected,157321,,,1,6249,0.406191,0.001054242
8179,4803,Undirected,157322,,,1,6250,0.140025,0.001008799
8178,8176,Undirected,157323,,,1,6251,0.076309,0.000432114
8177,5735,Undirected,157324,,,1,6252,0.191501,0.001804179
8176,1595,Undirected,157325,,,1,6253,0.139661,0.001612846
8175,7439,Undirected,157326,,,1,6254,0.058144,0.000495102
8174,7439,Undirected,157327,,,1,6255,0.104507,0.000489861
8173,620,Undirected,157328,,,1,6256,0.097895,0.00102129
8172,3618,Undirected,157329,,,1,6257,0.507937,0.005336802
8171,1779,Undirected,157330,,,1,6258,0.581995,0.004180878
8170,5758,Undirected,157331,,,1,6259,0.073774,0.000390907
8169,4048,Undirected,157332,,,1,6260,0.062744,0.000867012
8168,5432,Undirected,157333,,,1,6261,0.058791,0.000462207
8167,1492,Undirected,157334,,,1,6262,0.040288,0.000410894
8166,5973,Undirected,157335,,,1,6263,0.675409,0.006104034
8165,2993,Undirected,157336,,,1,6264,0.093417,0.000971007
8164,1733,Undirected,157337,,,1,6265,0.649534,0.007335013
8163,2621,Undirected,157338,,,1,6266,0.076541,0.000641311
8162,2527,Undirected,157339,,,1,6267,0.231088,0.001465655
8161,8139,Undirected,157340,,,1,6268,1.348822,0.015230154
8160,2658,Undirected,157341,,,1,6269,0.74636,0.012119388
8159,4923,Undirected,157342,,,1,6270,0.192684,0.001709278
8158,1205,Undirected,157343,,,1,6271,0.650846,0.005465009
8157,1373,Undirected,157344,,,1,6272,0.940532,0.011361797
8156,2228,Undirected,157345,,,1,6273,0.177998,0.002028265
8155,1036,Undirected,157346,,,1,6274,0.46154,0.001584458
8154,4351,Undirected,157347,,,1,6275,0.202681,0.002160025
8153,2228,Undirected,157348,,,1,6276,0.179732,0.001467273
8152,2228,Undirected,157349,,,1,6277,0.131835,0.001203877
8151,5503,Undirected,157350,,,1,6278,0.732123,0.005660558
8150,2397,Undirected,157351,,,1,6279,0.233941,0.002549461
8149,5693,Undirected,157352,,,1,6280,1.064336,0.005148149
8148,3966,Undirected,157353,,,1,6281,1.140394,0.012569234
8147,2228,Undirected,157354,,,1,6282,0.045108,0.000465886
8146,2996,Undirected,157355,,,1,6283,0.759532,0.009084759
8145,8144,Undirected,157356,,,1,6284,0.543434,0.00491198
8144,3648,Undirected,157357,,,1,6285,2.18963,0.030779802
8143,6316,Undirected,157358,,,1,6286,0.567864,0.004762671
8142,5337,Undirected,157359,,,1,6287,0.700525,0.003811969
8141,7392,Undirected,157360,,,1,6288,1.263365,0.015659004
8140,6901,Undirected,157361,,,1,6289,0.132659,0.001143639
8139,1733,Undirected,157362,,,1,6290,0.890367,0.001244927
8138,1582,Undirected,157363,,,1,6291,0.155878,0.002257899
8137,4605,Undirected,157364,,,1,6292,0.112125,0.000940283
8136,2965,Undirected,157365,,,1,6293,2.000178,0.011339612
8135,3079,Undirected,157366,,,1,6294,1.013047,0.014223221
8134,8127,Undirected,157367,,,1,6295,0.814747,0.005013411
8133,8131,Undirected,157368,,,1,6296,0.318599,0.002556551
8132,2593,Undirected,157369,,,1,6297,0.106592,0.001606285
8131,546,Undirected,157370,,,1,6298,0.294239,0.002690293
8130,4925,Undirected,157371,,,1,6299,0.134459,0.001408891
8129,4466,Undirected,157372,,,1,6300,0.211021,0.001839765
8128,8123,Undirected,157373,,,1,6301,0.389168,0.001676016
8127,8117,Undirected,157374,,,1,6302,0.859761,0.005730061
8126,401,Undirected,157375,,,1,6303,0.669177,0.010558016
8125,4773,Undirected,157376,,,1,6304,0.407079,0.003814908
8124,4466,Undirected,157377,,,1,6305,0.201902,0.002202096
8123,8118,Undirected,157378,,,1,6306,0.247603,0.003146887
8122,8119,Undirected,157379,,,1,6307,0.078667,0.000434801
8121,3677,Undirected,157380,,,1,6308,0.427318,0.004077593
8120,703,Undirected,157381,,,1,6309,0.189734,0.00183702
8119,2689,Undirected,157382,,,1,6310,0.085328,0.00093557
8118,7569,Undirected,157383,,,1,6311,0.18033,0.00215145
8117,8110,Undirected,157384,,,1,6312,1.008851,0.008552214
8116,8115,Undirected,157385,,,1,6313,0.060951,0.00051511
8115,8114,Undirected,157386,,,1,6314,0.150829,0.000781569
8114,8113,Undirected,157387,,,1,6315,0.093645,0.000678221
8113,8109,Undirected,157388,,,1,6316,0.100432,0.001525389
8112,8106,Undirected,157389,,,1,6317,0.165577,0.001924672
8111,932,Undirected,157390,,,1,6318,0.245743,0.002961889
8110,8101,Undirected,157391,,,1,6319,0.354605,0.001717882
8109,8105,Undirected,157392,,,1,6320,0.240019,0.001737083
8108,255,Undirected,157393,,,1,6321,0.18114,0.000992207
8107,4981,Undirected,157394,,,1,6322,0.718816,0.009251286
8106,8102,Undirected,157395,,,1,6323,0.176341,0.001500599
8105,8100,Undirected,157396,,,1,6324,0.187604,0.001852798
8104,1735,Undirected,157397,,,1,6325,0.75118,0.007463665
8103,7450,Undirected,157398,,,1,6326,0.594451,0.003561113
8102,2895,Undirected,157399,,,1,6327,0.415977,0.004840917
8101,3532,Undirected,157400,,,1,6328,0.916452,0.009095915
8100,8098,Undirected,157401,,,1,6329,0.24431,0.002705686
8099,1014,Undirected,157402,,,1,6330,0.221933,0.003050479
8098,8094,Undirected,157403,,,1,6331,0.301252,0.002655075
8097,2895,Undirected,157404,,,1,6332,0.107011,0.001572877
8096,1017,Undirected,157405,,,1,6333,0.321923,0.000591248
8095,4839,Undirected,157406,,,1,6334,1.547347,0.017548656
8094,8089,Undirected,157407,,,1,6335,0.394614,0.001538762
8093,8089,Undirected,157408,,,1,6336,0.389586,0.002441342
8092,3415,Undirected,157409,,,1,6337,0.537612,0.001569737
8091,2895,Undirected,157410,,,1,6338,0.404357,0.004470934
8090,8087,Undirected,157411,,,1,6339,0.367363,0.002300973
8089,8085,Undirected,157412,,,1,6340,0.350738,0.003205322
8088,8085,Undirected,157413,,,1,6341,0.528467,0.005146061
8087,8083,Undirected,157414,,,1,6342,0.308636,0.00156339
8086,1640,Undirected,157415,,,1,6343,0.6789,0.005453064
8085,8081,Undirected,157416,,,1,6344,0.387293,0.006503898
8084,3239,Undirected,157417,,,1,6345,0.318056,0.001750935
8083,8076,Undirected,157418,,,1,6346,0.578715,0.007236263
8082,7900,Undirected,157419,,,1,6347,0.166764,0.001304594
8081,8074,Undirected,157420,,,1,6348,0.460391,0.00602519
8080,3732,Undirected,157421,,,1,6349,1.095993,0.013125832
8079,5414,Undirected,157422,,,1,6350,0.373867,0.004895498
8078,6490,Undirected,157423,,,1,6351,1.217755,0.014436969
8077,1844,Undirected,157424,,,1,6352,0.250888,0.001215078
8076,8074,Undirected,157425,,,1,6353,0.505545,0.004261287
8075,5417,Undirected,157426,,,1,6354,0.820864,0.007921418
8074,8071,Undirected,157427,,,1,6355,0.467091,0.005030895
8073,8072,Undirected,157428,,,1,6356,0.212336,0.001815891
8072,8064,Undirected,157429,,,1,6357,0.719446,0.005558876
8071,4293,Undirected,157430,,,1,6358,0.353659,0.002932485
8070,2876,Undirected,157431,,,1,6359,0.278543,0.001826698
8069,2469,Undirected,157432,,,1,6360,1.075173,0.009716185
8068,2833,Undirected,157433,,,1,6361,0.3762,0.000708729
8067,2876,Undirected,157434,,,1,6362,0.536414,0.006778181
8066,2269,Undirected,157435,,,1,6363,0.537163,0.004218079
8065,319,Undirected,157436,,,1,6364,1.30172,0.006503449
8064,4023,Undirected,157437,,,1,6365,0.7119,0.011552037
8063,4293,Undirected,157438,,,1,6366,0.075233,0.000879536
8062,2269,Undirected,157439,,,1,6367,0.097756,0.0014596
8061,8060,Undirected,157440,,,1,6368,0.094354,0.00122776
8060,6490,Undirected,157441,,,1,6369,0.574348,0.003779783
8059,8055,Undirected,157442,,,1,6370,0.275422,0.002543907
8058,6174,Undirected,157443,,,1,6371,0.148711,0.001369346
8057,8056,Undirected,157444,,,1,6372,0.191439,0.001889524
8056,8052,Undirected,157445,,,1,6373,0.309654,0.003602974
8055,4021,Undirected,157446,,,1,6374,0.530698,0.006628709
8054,1570,Undirected,157447,,,1,6375,0.655138,0.00683894
8053,2469,Undirected,157448,,,1,6376,0.521306,0.007347324
8052,6174,Undirected,157449,,,1,6377,0.536014,0.006157662
8051,5541,Undirected,157450,,,1,6378,0.392414,0.00343414
8050,3451,Undirected,157451,,,1,6379,0.568616,0.00357785
8049,3335,Undirected,157452,,,1,6380,0.413004,0.00297678
8048,387,Undirected,157453,,,1,6381,0.733584,0.001824877
8047,8012,Undirected,157454,,,1,6382,1.91368,0.019020921
8046,941,Undirected,157455,,,1,6383,0.193141,0.001897304
8045,3335,Undirected,157456,,,1,6384,0.375431,0.003242268
8044,6480,Undirected,157457,,,1,6385,0.52238,0.006868485
8043,387,Undirected,157458,,,1,6386,0.700695,0.010096542
8042,6237,Undirected,157459,,,1,6387,0.762965,0.00514204
8041,6433,Undirected,157460,,,1,6388,0.044273,0.000433454
8040,2643,Undirected,157461,,,1,6389,0.563928,0.004753513
8039,1023,Undirected,157462,,,1,6390,1.2135,0.011614824
8038,941,Undirected,157463,,,1,6391,0.546941,0.005532186
8037,2991,Undirected,157464,,,1,6392,0.526398,0.00605723
8036,1502,Undirected,157465,,,1,6393,0.99083,0.009117204
8035,65,Undirected,157466,,,1,6394,0.05515,0.000630571
8034,5157,Undirected,157467,,,1,6395,0.191993,0.001721088
8033,1934,Undirected,157468,,,1,6396,0.807837,0.007459662
8032,8029,Undirected,157469,,,1,6397,0.183178,0.001017004
8031,8020,Undirected,157470,,,1,6398,0.634903,0.007647999
8030,672,Undirected,157471,,,1,6399,0.901297,0.009101602
8029,8026,Undirected,157472,,,1,6400,0.308665,0.002482349
8028,8025,Undirected,157473,,,1,6401,0.247921,0.002485539
8027,2716,Undirected,157474,,,1,6402,0.432167,0.002398704
8026,7099,Undirected,157475,,,1,6403,0.407217,0.00449024
8025,8018,Undirected,157476,,,1,6404,0.440775,0.004719628
8024,6237,Undirected,157477,,,1,6405,0.884609,0.007547677
8023,5943,Undirected,157478,,,1,6406,0.364153,0.002459025
8022,7531,Undirected,157479,,,1,6407,0.139313,0.001180961
8021,2107,Undirected,157480,,,1,6408,0.530849,0.001974154
8020,8017,Undirected,157481,,,1,6409,0.319167,0.001452989
8019,7437,Undirected,157482,,,1,6410,0.57529,0.003711853
8018,2399,Undirected,157483,,,1,6411,0.68196,0.007317003
8017,6996,Undirected,157484,,,1,6412,0.943772,0.011252509
8016,690,Undirected,157485,,,1,6413,0.407436,0.005280372
8015,6707,Undirected,157486,,,1,6414,0.234268,0.00253451
8014,1023,Undirected,157487,,,1,6415,0.117139,0.000795857
8013,1502,Undirected,157488,,,1,6416,0.736418,0.004373834
8012,7998,Undirected,157489,,,1,6417,1.243464,0.011369661
8011,8004,Undirected,157490,,,1,6418,0.309784,0.001514278
8010,7437,Undirected,157491,,,1,6419,0.199606,0.001873671
8009,805,Undirected,157492,,,1,6420,0.196838,0.001554123
8008,2666,Undirected,157493,,,1,6421,0.451983,0.005392696
8007,908,Undirected,157494,,,1,6422,0.773997,0.007211288
8006,8005,Undirected,157495,,,1,6423,0.127118,0.001116157
8005,2632,Undirected,157496,,,1,6424,0.866912,0.00728268
8004,1228,Undirected,157497,,,1,6425,0.275302,0.003835406
8003,212,Undirected,157498,,,1,6426,0.259254,0.003196043
8002,2399,Undirected,157499,,,1,6427,0.418128,0.005578109
8001,3334,Undirected,157500,,,1,6428,0.239416,0.002251957
8000,3553,Undirected,157501,,,1,6429,0.08085,0.000694986
7999,7472,Undirected,157502,,,1,6430,1.24121,0.005337452
7998,7989,Undirected,157503,,,1,6431,0.928679,0.003239072
7997,2666,Undirected,157504,,,1,6432,0.887193,0.009779249
7996,3663,Undirected,157505,,,1,6433,0.559375,0.004832272
7995,7992,Undirected,157506,,,1,6434,0.609281,0.004152833
7994,5183,Undirected,157507,,,1,6435,0.812769,0.009337039
7993,5581,Undirected,157508,,,1,6436,0.674944,0.005876354
7992,3713,Undirected,157509,,,1,6437,1.094675,0.011144334
7991,5894,Undirected,157510,,,1,6438,0.04975,0.000369292
7990,6261,Undirected,157511,,,1,6439,0.284612,0.003538956
7989,282,Undirected,157512,,,1,6440,0.959129,0.004076561
7988,6018,Undirected,157513,,,1,6441,1.987692,0.019300653
7987,4728,Undirected,157514,,,1,6442,0.431627,0.00289192
7986,5443,Undirected,157515,,,1,6443,0.109561,0.001346011
7985,1859,Undirected,157516,,,1,6444,0.33281,0.0034572
7984,3662,Undirected,157517,,,1,6445,0.652368,0.009298257
7983,7982,Undirected,157518,,,1,6446,0.057404,0.000674619
7982,3362,Undirected,157519,,,1,6447,0.260428,0.002066854
7981,4708,Undirected,157520,,,1,6448,1.020234,0.009901622
7980,7975,Undirected,157521,,,1,6449,0.682949,0.007812788
7979,7977,Undirected,157522,,,1,6450,0.099037,0.00113852
7978,7150,Undirected,157523,,,1,6451,0.435285,0.002531666
7977,7970,Undirected,157524,,,1,6452,0.431509,0.005393982
7976,7971,Undirected,157525,,,1,6453,0.335297,0.005194654
7975,1649,Undirected,157526,,,1,6454,1.474895,0.017446024
7974,804,Undirected,157527,,,1,6455,2.127318,0.025317225
7973,3182,Undirected,157528,,,1,6456,1.575728,0.002693467
7972,5864,Undirected,157529,,,1,6457,0.206961,0.001923517
7971,7542,Undirected,157530,,,1,6458,0.314489,0.001690897
7970,1463,Undirected,157531,,,1,6459,0.211971,0.002509913
7969,7966,Undirected,157532,,,1,6460,0.449285,0.003320165
7968,7379,Undirected,157533,,,1,6461,1.132906,0.009818905
7967,880,Undirected,157534,,,1,6462,0.433838,0.003072554
7966,6639,Undirected,157535,,,1,6463,0.907721,0.011073106
7965,3362,Undirected,157536,,,1,6464,0.703467,0.004795487
7964,6828,Undirected,157537,,,1,6465,0.220709,0.002706951
7963,3581,Undirected,157538,,,1,6466,0.375047,0.004395954
7962,3525,Undirected,157539,,,1,6467,0.199816,0.001743774
7961,3314,Undirected,157540,,,1,6468,0.406845,0.004645651
